Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	soundtime	presstime	iti_mean	iti_range	trialvec
1461697915572249.0	(66.3062922636, 1.31096352827, 650.788246691)	(0.327631712058, 0.481373692745, 0.669294230143)	(162.313723812, 21.3564696903, -4.9042828133)	(0.815908376435, 1.05539088318)	2.34	1	(66.3139434683, 1.31096570929, 650.788247581)	(0.327606844526, 0.481373580188, 0.669294230143)	(43.4179405078, 38.2841704082, 1.9587753043)	(0.584503582148, 0.992392369154)	2.36	3						
1461697915580618.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915588966.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915597324.0	(67.1623311386, 1.2313399075, 646.958435877)	(0.323824890377, 0.481771987091, 0.656528116862)	(-2.39719075538, 17.2022298039, -6.5885511171)	(0.495334389343, 1.07085139634)	2.57	1	(67.1734400238, 1.23134199111, 646.958433831)	(0.323788623681, 0.481771828931, 0.656528116862)	(-105.574804015, 35.6158533324, 0.876949988946)	(0.294521595922, 1.00232283836)	2.60	3						
1461697915605583.0	(66.155889604, 1.30449170959, 649.708707745)	(0.327836573055, 0.481399402981, 0.665695597331)	(166.136071695, 33.0387275848, -0.167903300746)	(0.823347745611, 1.01191392786)	2.28	1	(66.1635532528, 1.30449388687, 649.708708639)	(0.327811634013, 0.481399290129, 0.665695597331)	(47.7034627572, 48.7517434471, 6.20268080061)	(0.592844419535, 0.953436012478)	2.30	3						
1461697915613908.0	(66.2399858942, 1.27634525575, 650.2872775)	(0.32771571604, 0.481565991972, 0.667624308268)	(166.136071695, 33.0387275848, -0.167903300746)	(0.823347745611, 1.01191392786)	2.28	1	(66.2399858942, 1.27634525575, 650.2872775)	(0.32771571604, 0.481565991972, 0.667624308268)	(47.7034627572, 48.7517434471, 6.20268080061)	(0.592844419535, 0.953436012478)	2.30	3						
1461697915622281.0	(66.24672981, 1.29392480591, 650.342687258)	(0.327708187249, 0.481466249212, 0.667809041341)	(164.616017734, 35.019808685, 0.63529348026)	(0.820389291035, 1.00454109161)	2.26	1	(66.2543861424, 1.29392696145, 650.34268815)	(0.327683290245, 0.481466136646, 0.667809041341)	(46.3750605961, 50.5737946021, 6.94140150335)	(0.590258973523, 0.946655025671)	2.29	3						
1461697915630634.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915638917.0	(66.2913097857, 1.28172052345, 650.596150528)	(0.327630139212, 0.481538348648, 0.668653767904)	(129.520967505, 8.40355639453, -10.1558286802)	(0.75208440542, 1.10359673839)	2.39	1	(66.2989631841, 1.28172265703, 650.596151419)	(0.327605259024, 0.481538236259, 0.668653767904)	(12.9780549347, 26.7308338121, -2.7253351861)	(0.525258962504, 1.03538952805)	2.42	3						
1461697915647236.0	(66.350332646, 1.27669915876, 651.013804241)	(0.327548372197, 0.481571206332, 0.670045979818)	(166.559642728, 32.6970353066, -0.306436820602)	(0.824172134543, 1.01318557757)	2.31	1	(66.3579812368, 1.27670128132, 651.01380513)	(0.327523519614, 0.481571094115, 0.670045979818)	(47.8788921126, 48.4825920462, 6.09355778755)	(0.593185854637, 0.954437692422)	2.34	3						
1461697915655586.0	(66.3915273428, 1.27143749958, 651.318549348)	(0.327494857623, 0.481604284106, 0.671061808268)	(151.198244126, 20.0949351387, -5.41575126903)	(0.794274511729, 1.06008583871)	2.63	1	(66.3991724325, 1.27143961146, 651.318550236)	(0.327470025143, 0.481604172027, 0.671061808268)	(33.2040593119, 37.214599941, 1.52513553245)	(0.564624482896, 0.996372906807)	2.66	3						
1461697915663950.0	(66.2936442269, 1.26718125676, 650.687130091)	(0.327646673319, 0.481622333647, 0.66895711263)	(108.877061499, 23.644391479, -3.97668251685)	(0.711905530361, 1.04687610168)	2.68	1	(66.3012965942, 1.26718336557, 650.687130981)	(0.327621799088, 0.481622221401, 0.66895711263)	(-5.15009469787, 40.6907269707, 2.93447412054)	(0.4899764603, 0.983436073797)	2.71	3						
1461697915672295.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915680574.0	(67.8141800004, 1.23591062133, 660.672393611)	(0.325360558885, 0.481895126257, 0.702241210937)	(101.361415372, 25.6939504371, -3.14572251351)	(0.697277959074, 1.03924841668)	2.52	1	(66.8154425748, 1.22861294984, 650.616070804)	(0.325932103837, 0.481834646109, 0.668720296224)	(-12.1313069697, 40.6146613493, 2.90363456416)	(0.476389048327, 0.983719161335)	2.51	3						
1461697915688902.0	(66.3436332642, 1.23905803952, 651.049058768)	(0.327579837802, 0.481786284926, 0.670163574219)	(160.988267237, 38.3834232561, 1.99901574067)	(0.813328663366, 0.99202298751)	2.18	1	(66.3436332642, 1.23905803952, 651.049058768)	(0.327579837802, 0.481786284926, 0.670163574219)	(38.0511139957, 45.558761108, 4.90813857502)	(0.574058221089, 0.9653190878)	2.17	3						
1461697915697266.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915705617.0	(67.7683639711, 1.28290098896, 660.672422502)	(0.325507289472, 0.481631656496, 0.702241414388)	(159.135685879, 13.7364807772, -7.99368211437)	(0.809723016503, 1.08374960634)	2.58	1	(67.7759029491, 1.28290306135, 660.672423354)	(0.325483062972, 0.481631547241, 0.702241414388)	(38.5698119297, 31.7277512219, -0.699417126485)	(0.575067753853, 1.01679288715)	2.61	3						
1461697915713981.0	(67.7683478743, 1.28530482357, 660.672422502)	(0.325507315205, 0.481618148283, 0.702241414388)	(195.821005582, 27.0201005015, -2.60805675982)	(0.881123015925, 1.0343129866)	2.21	1	(67.7758868523, 1.28530689984, 660.672423354)	(0.325483088707, 0.48161803901, 0.702241414388)	(72.1115567318, 43.4769005738, 4.0640824284)	(0.640349468143, 0.973066987072)	2.23	3						
1461697915722249.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915730563.0	(67.0228238931, 1.19835287615, 644.725969852)	(0.323679925588, 0.481937448396, 0.649086507161)	(29.398134228, 17.9344483475, -6.29168513964)	(0.557217077127, 1.06812635524)	2.57	1	(67.0247878567, 1.19835492835, 644.72595693)	(0.323673493877, 0.481937410514, 0.649086507161)	(-73.4359846696, 35.9057877733, 0.994499144132)	(0.357072820806, 1.00124381178)	2.61	3						
1461697915738934.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915747285.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915755567.0	(66.9628233519, 1.20534440132, 643.907305258)	(0.323655335466, 0.481888542409, 0.646357625325)	(21.4243358464, 9.76360098445, -9.6044209481)	(0.541697812079, 1.09853516567)	2.76	1	(66.9662724866, 1.20534646864, 643.90729395)	(0.323644032362, 0.481888484803, 0.646357625325)	(-81.5434522714, 28.3675263364, -2.06176509456)	(0.341293397681, 1.02929837612)	2.79	3						
1461697915763896.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915772240.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915780602.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915788958.0	(66.8319797593, 1.1893922261, 642.166135537)	(0.32361382957, 0.481962219569, 0.640553792318)	(28.0052244902, 14.7505309361, -7.58255213928)	(0.554506081141, 1.07997569432)	2.72	1	(66.8355145007, 1.18939427637, 642.166124039)	(0.323602222442, 0.481962160793, 0.640553792318)	(-74.7096484278, 32.8868862145, -0.229464889437)	(0.354593911195, 1.01247902414)	2.75	3						
1461697915797230.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915805556.0	(67.6731420702, 1.24825366456, 660.640376423)	(0.325805251314, 0.481827226888, 0.702134602864)	(98.8672005779, 19.6265786189, -5.60563872444)	(0.692423512219, 1.06182888493)	2.56	1	(66.4457323052, 1.23676887009, 648.270453228)	(0.326512999371, 0.481765642712, 0.660901489258)	(-14.8676000315, 34.9978350711, 0.626384639546)	(0.471063448751, 1.00462286911)	2.55	3						
1461697915813920.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915822269.0	(66.1629619559, 1.28280700824, 650.973327779)	(0.328146501466, 0.481538354755, 0.669911092122)	(179.457648731, 34.6111087485, 0.469592806321)	(0.849275299204, 1.00606211854)	2.35	1	(66.1706112942, 1.28280914137, 650.973328665)	(0.328121645295, 0.481538242472, 0.669911092122)	(59.4239259064, 50.0829353864, 6.74239069963)	(0.615655753029, 0.948481818436)	2.37	3						
1461697915830623.0	(67.6180002581, 1.25856578911, 660.659080081)	(0.325987251336, 0.481770203589, 0.702196858724)	(27.9451643222, 15.6513511043, -7.21732940342)	(0.554389187081, 1.0766231816)	2.87	1	(67.6220309799, 1.23564181552, 660.658407437)	(0.325974369974, 0.481898968968, 0.702194620768)	(-77.4512154004, 37.0349733367, 1.45230887718)	(0.349258047099, 0.997041409242)	2.91	3						
1461697915838895.0	(67.5784960825, 1.30610948789, 660.659108872)	(0.326113693905, 0.481503535305, 0.702197062174)	(182.013255792, 38.4526084391, 2.02706573633)	(0.85424923276, 0.991765506367)	2.59	1	(67.5860354884, 1.30611159801, 660.659109721)	(0.326089465672, 0.481503425865, 0.702197062174)	(60.4457925177, 53.8038767184, 8.25098522406)	(0.617644594234, 0.934633878979)	2.62	3						
1461697915847229.0	(67.5586874957, 1.30479674537, 660.659108861)	(0.326177364459, 0.481511168909, 0.702197062174)	(177.492699322, 38.0645627609, 1.86973899208)	(0.845450952358, 0.993209665944)	2.35	1	(67.566226931, 1.30479885339, 660.65910971)	(0.32615313613, 0.481511059479, 0.702197062174)	(56.4875161108, 53.5161659003, 8.13433760024)	(0.609940669737, 0.935704630069)	2.37	3						
1461697915855590.0	(67.5601369103, 1.23083861742, 660.65868043)	(0.326173395054, 0.481926766596, 0.702195638021)	(112.836603773, 22.27759115, -4.5308292524)	(0.719611918593, 1.05196281671)	2.79	1	(67.5670350057, 1.2308406229, 660.658674406)	(0.326151225877, 0.481926665859, 0.702195638021)	(1.97562663546, 39.6778726392, 2.523828974)	(0.503845127745, 0.987205535396)	2.83	3						
1461697915863934.0	(65.4954308564, 1.27255247659, 647.059389298)	(0.329292715136, 0.481558760599, 0.656864624023)	(116.812858411, 26.1880608565, -2.94539356269)	(0.727350833809, 1.03740952417)	2.67	1	(65.503125676, 1.27255461781, 647.059390198)	(0.329267597767, 0.481558647138, 0.656864624023)	(2.86037951081, 42.8323162544, 3.80274630725)	(0.505567106872, 0.97546588666)	2.70	3						
1461697915872214.0	(67.5655360363, 1.24316131125, 660.747668489)	(0.326179230009, 0.481858456458, 0.70249226888)	(31.5978951907, 8.67058070818, -10.0475680597)	(0.561498433614, 1.10260297466)	2.80	1	(67.5561604656, 1.220760712, 660.747438451)	(0.326209538315, 0.481984443279, 0.702491455078)	(-72.6821878093, 30.4826696852, -1.20421497763)	(0.35853992252, 1.02142661077)	2.83	3						
1461697915880545.0	(67.5641694807, 1.2346172789, 660.758889677)	(0.32618665365, 0.481906609152, 0.702529703776)	(69.1365693524, 17.8825629867, -6.31272120668)	(0.63455930197, 1.06831945297)	2.86	1	(67.5476238704, 1.24715777465, 660.758808949)	(0.326239661272, 0.481836359287, 0.702529296875)	(-38.7004680527, 34.4956167492, 0.422768472879)	(0.424677952408, 1.00649193618)	2.89	3						
1461697915888899.0	(67.5293511094, 1.27399641752, 660.75891842)	(0.326298113615, 0.481685794542, 0.702529703776)	(175.643950579, 33.6804848995, 0.0922866578026)	(0.841852764848, 1.00952554931)	2.46	1	(67.536889494, 1.2739984752, 660.758919268)	(0.326273891408, 0.481685685372, 0.702529703776)	(54.5166519622, 49.5763300803, 6.53699590229)	(0.606104811137, 0.950367212206)	2.49	3						
1461697915897255.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915905612.0	(65.6496923361, 1.2433178455, 648.108141779)	(0.329065138621, 0.481736713841, 0.660360514323)	(153.280232345, 21.318848424, -4.91953573757)	(0.798326649173, 1.05553089533)	2.60	1	(65.6573749555, 1.24331993093, 648.108142675)	(0.329040091503, 0.481736600951, 0.660360514323)	(35.6316726895, 38.207983011, 1.92788637594)	(0.569349304573, 0.992675909896)	2.63	3						
1461697915913879.0	(67.6179261303, 1.22572067668, 660.950712397)	(0.326064304036, 0.481958048917, 0.703168945312)	(23.3479742026, 19.9150113126, -5.48869842799)	(0.545441755941, 1.06075544729)	2.68	1	(67.6086596484, 1.20208939989, 660.950519806)	(0.326094277938, 0.48209091005, 0.703168334961)	(-80.0070001829, 41.0991714376, 3.10007121851)	(0.344283767647, 0.981915997627)	2.71	3						
1461697915922211.0	(67.6075289687, 1.29048836432, 660.950741143)	(0.326097011699, 0.481594366565, 0.703169148763)	(182.724787154, 40.8681994485, 3.00642742062)	(0.855634073869, 0.982775588208)	2.43	1	(67.6150651336, 1.29049044741, 660.950741992)	(0.326072801929, 0.481594257331, 0.703169148763)	(61.1817744436, 55.9796444197, 9.1331144886)	(0.619077023051, 0.926536492669)	2.46	3						
1461697915930575.0	(67.6668692819, 1.25108857403, 661.039470337)	(0.325930075338, 0.48181592881, 0.70346496582)	(97.6975589182, 30.2045520702, -1.31697319492)	(0.690147059008, 1.02246165958)	2.60	1	(66.6051605401, 1.24943253292, 650.35069255)	(0.326545231459, 0.481715534274, 0.667835693359)	(-15.3541059554, 43.6616134842, 4.13897124292)	(0.470116570737, 0.972379555325)	2.59	3						
1461697915938925.0	(67.6980729473, 1.25944688871, 661.110420154)	(0.325848363806, 0.481769393782, 0.703701375325)	(69.466072916, 24.6162805754, -3.58264605178)	(0.635200609023, 1.04325909723)	2.74	1	(67.6801643361, 1.27654986754, 661.110446527)	(0.32590570682, 0.481673576768, 0.703701578776)	(-38.4201254543, 40.201416797, 2.73609135044)	(0.425223578329, 0.985257101611)	2.77	3						
1461697915947281.0	(66.0146717128, 1.29889727577, 649.791128307)	(0.32831785716, 0.481434210853, 0.665970458984)	(132.069687607, 27.5915110106, -2.37638775773)	(0.757044935007, 1.03218641232)	2.74	1	(66.0223346486, 1.29889944332, 649.791129198)	(0.328292922808, 0.481434098066, 0.665970458984)	(16.469806507, 44.0680850837, 4.3037684742)	(0.532054897834, 0.970866821423)	2.77	3						
1461697915955556.0	(65.7444138658, 1.30259260593, 647.752721845)	(0.328662200605, 0.481391727178, 0.65917582194)	(178.157163517, 46.5144398903, 5.29560283459)	(0.846744187461, 0.961762412019)	2.47	1	(65.7521003831, 1.30259479299, 647.752722745)	(0.328637130492, 0.481391613707, 0.65917582194)	(59.3400713395, 60.6769413908, 11.0375563644)	(0.615492548344, 0.909054925974)	2.49	3						
1461697915963880.0	(65.7796814821, 1.28977173863, 647.750044736)	(0.328546608607, 0.481464678115, 0.659166870117)	(153.124370318, 35.9656705767, 1.0187776428)	(0.798023297622, 1.00102095059)	2.62	1	(65.7796814821, 1.28977173863, 647.750044736)	(0.328546608607, 0.481464678115, 0.659166870117)	(39.1362000271, 54.1358882097, 8.38559382793)	(0.576170105152, 0.9333982575)	2.67	3						
1461697915972234.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697915980606.0	(66.8362950309, 1.23544611398, 638.388589616)	(0.322572054334, 0.481650928976, 0.627962036133)	(27.726732436, 11.7771625189, -8.7880555087)	(0.553964056901, 1.0910414495)	2.77	1	(66.8499907345, 1.23544825599, 638.388590386)	(0.322526894928, 0.481650734572, 0.627962036133)	(-75.7851624007, 30.0328300913, -1.38659504971)	(0.352500657064, 1.02310074398)	2.81	3						
1461697915988881.0	(66.8190963699, 1.23681117714, 636.985135376)	(0.322244930136, 0.481626291154, 0.623283691406)	(16.0229881992, 16.5204206224, -6.86497944694)	(0.531185263136, 1.07338883282)	2.64	1	(66.8328207839, 1.23681333061, 636.985136153)	(0.322199601595, 0.481626095989, 0.623283691406)	(-86.5420980464, 34.5039127727, 0.426131959268)	(0.331564620384, 1.00646106151)	2.68	3						
1461697915997211.0	(68.0362332614, 1.29753814466, 661.417760087)	(0.324842771644, 0.481554721064, 0.704725952148)	(86.1900968883, 23.054130129, -4.21599428264)	(0.667750285886, 1.04907283167)	2.79	1	(68.0040895362, 1.3102816855, 661.417786588)	(0.324945847991, 0.48148360344, 0.704725952148)	(-21.4832981438, 39.2032116471, 2.33138547389)	(0.458187430627, 0.988972044484)	2.83	3						
1461697916005550.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697916013910.0	(66.4664658901, 1.30767578362, 650.576960583)	(0.327055372687, 0.481387765298, 0.66858988444)	(181.531476075, 29.8760046852, -1.45017733382)	(0.853311553279, 1.02368438896)	2.24	1	(66.4741192319, 1.30767796037, 650.576961477)	(0.327030492144, 0.481387652705, 0.66858988444)	(61.1193344976, 45.8190743646, 5.01367830772)	(0.61895549727, 0.964350300094)	2.27	3						
1461697916022266.0	(68.1548601615, 1.27540085103, 661.385062405)	(0.324453498576, 0.481677070867, 0.704616902669)	(52.0615354583, 17.0404534653, -6.65414067545)	(0.601326460604, 1.07145346682)	3.02	1	(68.1326149316, 1.25324981319, 661.38482864)	(0.324525103433, 0.481801702615, 0.704616088867)	(-51.3318552911, 37.9988852832, 1.84311113791)	(0.400093703209, 0.993454092731)	3.06	3						
1461697916030531.0	(68.18511847, 1.26615141905, 661.338752198)	(0.324344219257, 0.481728068096, 0.704462483724)	(95.5241303206, 21.5661071098, -4.81928876612)	(0.685916952745, 1.05461069181)	2.79	1	(68.1650117732, 1.27657748921, 661.338618467)	(0.32440863585, 0.481669795333, 0.704462076823)	(-14.0402745887, 38.0052329916, 1.84568471195)	(0.472673657865, 0.993430468956)	2.82	3						
1461697916038872.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697916047224.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697916055579.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697916063857.0	(68.2556046729, 1.24180838169, 661.252190957)	(0.32409527341, 0.481862835854, 0.704173990885)	(144.795784317, 26.9977723337, -2.6171093486)	(0.781813515602, 1.03439608361)	2.63	1	(68.2365174733, 1.25193228003, 661.252063083)	(0.324156427202, 0.481806239458, 0.704173583984)	(31.7334632189, 42.5709863373, 3.69679438626)	(0.561762287308, 0.976438457993)	2.66	3						
1461697916072201.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697916080537.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697916088895.0	(68.1960655543, 1.21075499121, 661.252213716)	(0.324286818492, 0.482037961252, 0.704173990885)	(44.636414595, 22.7947569973, -4.32115285714)	(0.586875077063, 1.05003812059)	2.83	3	(67.2103793911, 1.17218146632, 639.5859549)	(0.321667529809, 0.482027234898, 0.631953125)	(-65.3858914922, 38.6856261183, 2.12153892566)	(0.372740577088, 0.9908983025)	2.78	1						
1461697916097252.0	(68.2204355974, 1.24004297218, 661.252216853)	(0.324208241467, 0.481873203896, 0.704173990885)	(91.7659930663, 18.8409493669, -5.92415919601)	(0.678602555598, 1.06475270053)	2.90	3	(68.2346364906, 1.22160599716, 661.000104004)	(0.324096216427, 0.481973722831, 0.703333740234)	(-24.6008111692, 38.8016661501, 2.16858544989)	(0.45211986927, 0.990466445292)	2.93	1						
1461697916105533.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697916113850.0	(68.1834647428, 1.19348998046, 661.252213709)	(0.324327471014, 0.482135061688, 0.704173990885)	(78.0780132328, 15.4065246137, -7.3165902813)	(0.651961878616, 1.07753433341)	2.91	3	(67.3105279693, 1.15974839578, 642.025715483)	(0.322004884848, 0.482125547641, 0.640085652669)	(-35.6711234336, 32.2206008109, -0.499599358623)	(0.43057391313, 1.01495868697)	2.86	1						
1461697916122203.0	(68.1767240603, 1.18558165242, 661.252213705)	(0.324349203382, 0.482179551634, 0.704173990885)	(95.6975601239, 15.5950248481, -7.24016595849)	(0.686254496154, 1.07683280667)	3.06	3	(67.3276303565, 1.15295920808, 642.539396734)	(0.322088786382, 0.482170291236, 0.641797892252)	(-20.0251189066, 32.2986641263, -0.467949870055)	(0.461025459504, 1.01466816477)	3.01	1						
1461697916130562.0	(68.2562994871, 1.23691263382, 661.252219996)	(0.324093102533, 0.48189031508, 0.704173990885)	(170.49172139, 30.4628954166, -1.21223212995)	(0.831825070826, 1.02150020314)	2.37	3	(68.225927699, 1.23645610475, 661.000133931)	(0.324124039692, 0.481890426938, 0.703333740234)	(49.567192633, 46.7151494835, 5.37697724128)	(0.596471764564, 0.961015446656)	2.39	1						
1461697916138922.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4						
1461697916147195.0	(68.2637256599, 1.22433408455, 661.25222)	(0.324069389686, 0.481960843002, 0.704173990885)	(156.991882386, 13.054029775, -8.27037065987)	(0.805550569066, 1.08628943143)	2.43	3	(67.1581034542, 1.21100736361, 653.849079855)	(0.325677254019, 0.481967266455, 0.679496866862)	(32.9868897083, 30.6286897222, -1.14501355291)	(0.564201809475, 1.0208831793)	2.43	1						
1461697916155512.0	(67.660480934, 1.14197671721, 650.189983643)	(0.323071501833, 0.482313117819, 0.667300008138)	(36.6811409784, 14.4592133832, -7.70066205447)	(0.571391866443, 1.08105986832)	2.76	3	(68.1831717148, 1.17672803873, 660.510862082)	(0.324132726834, 0.482221172138, 0.701702880859)	(-72.1992362096, 31.5287883151, -0.780083367891)	(0.359479882815, 1.01753335201)	2.84	1						
1461697916163881.0	(66.6123665613, 1.19872900903, 650.189989813)	(0.326479799044, 0.482002957325, 0.667300008138)	(157.109720883, 18.8708347814, -5.91204264575)	(0.805779916081, 1.0646414783)	2.71	3	(68.1830191541, 1.17646695108, 660.474382049)	(0.324123573398, 0.482222247317, 0.701581217448)	(41.9224136324, 41.7205910027, 3.35201557066)	(0.581592864212, 0.979603308512)	2.78	1						
1461697916172237.0	(67.0773037416, 1.20348695743, 653.275235446)	(0.325787216235, 0.482004562504, 0.677584025065)	(159.888222405, 13.4742622402, -8.09999431171)	(0.811187665249, 1.08472548478)	2.66	3	(67.0849257786, 1.20348894445, 653.275236333)	(0.32576251434, 0.482004451584, 0.677584025065)	(40.3240093765, 31.2656859558, -0.88675389645)	(0.578481917821, 1.0185125197)	2.69	1						
1461697916180518.0	(68.1654784026, 1.19111836885, 660.385344673)	(0.324156253498, 0.482139144713, 0.701284383138)	(117.156306785, 13.3696000854, -8.14242786266)	(0.728019281404, 1.08511499782)	2.88	3	(68.1780158782, 1.18135012428, 660.38563447)	(0.324116132819, 0.482193900491, 0.701285400391)	(1.83931229541, 32.6699311114, -0.317425771206)	(0.503579821517, 1.01328644916)	2.91	1						
